"","Kabupaten","ILLITERATE","LOWEDU","NOELECTRIC","FHEAD","FEMALE","ELDERLY","FAMILYSIZE","CHILDREN","NOTRAINING","DPRONE","RENTED","NOSEWER","TAPWATER","kemiskinan","Geo.Laju.Pertumbuhan","UNEMPLOY","Population"
"342",6271,2.543106371,21.52456968,0,14.77494584,48.99615565,1.995629422,3.659276296,8.37974332,99.20970287,93.02104785,29.01232917,1.761118986,9.45548394,3.62,3.071124276,7.789618426,275667
"343",6301,6.05692788,39.8511531,0.151682295,11.7983368,48.72853493,3.937653322,3.532616997,10.45036497,99.39963511,95.47498833,5.274937418,6.548856549,3.986168272,4.6,1.551266689,3.807464162,334328
"344",6302,5.914454679,40.74754835,3.526754492,8.503881035,48.26308897,2.978514441,3.782386865,11.0168053,98.91078779,100,8.3857875,14.77201069,31.16293468,4.38,1.714645856,3.705930546,331326
"345",6303,4.694934147,40.84753232,0.979253432,16.02869739,49.18806908,3.502708778,3.65420033,9.571951637,99.67401,80.15567948,7.527288828,10.2141395,28.83150552,2.96,1.652992278,2.544339578,571573
"346",6304,6.451648021,43.90108513,1.386388395,11.6851098,49.8139157,4.037832773,3.500235078,9.718645778,99.65139614,99.01496474,2.695946333,15.46585632,26.95258299,5.13,1.300992775,3.331194493,306195
"347",6305,4.321663664,42.5254785,1.279565723,19.2359534,49.54854244,3.958315418,3.43551395,8.71850546,99.83197622,92.32999132,4.030724349,12.12171569,32.7572518,3.77,1.025563125,3.487837018,186672
"348",6306,3.97397715,44.5778103,1.586483981,18.7375826,50.01725015,5.032732165,3.412588853,8.919622912,99.57320932,100,4.637301506,26.7067948,31.72526454,5.8,1.153211536,1.688636383,232587
"349",6307,4.365885519,40.27604972,0.133150678,20.11727502,49.85698156,5.369589763,3.401743762,8.665035755,100,90.42083296,2.129130552,17.73080518,23.90694816,6.09,1.165015519,2.345513839,266501
"350",6308,5.824439599,42.73280421,0.384354511,19.19027163,50.78112138,4.38606372,3.727625077,9.395118316,98.89376958,90.02939182,6.185200736,6.056005943,44.23629728,6.65,1.455850289,1.777186981,231594
"351",6309,5.042658224,30.44542872,0,15.37606738,49.20426666,3.395372642,3.599660779,10.06425983,99.93420283,92.81348696,6.395484852,5.746286115,33.46005381,6.09,1.561000576,3.735947354,247106
"352",6310,6.553050872,36.55267198,0,8.509099004,48.06375259,2.980850171,3.794791029,11.41862423,100,98.60537593,14.8110635,6.490066225,29.02665702,4.99,2.831979749,7.135651611,343193
"353",6311,7.16236432,43.20939512,2.228032903,16.3316446,49.65112616,3.287919357,3.458626137,9.453457237,100,97.81282345,4.077463638,8.882170289,51.05681756,5.68,1.513488548,1.44725934,127503
"354",6371,3.979670698,24.41456945,0.342096247,17.55838391,49.93368623,2.917516101,3.53170143,8.94946254,98.92922341,100,20.64236369,4.416569935,99.51779258,4.19,1.346560133,7.195575335,692793
"355",6372,3.570132342,18.90527213,0,12.10630823,48.68294107,2.974226344,3.76792424,8.413935124,98.48632962,99.16908508,18.05101573,2.300290209,25.91721399,4.68,3.00227199,5.040289426,248423
"356",6401,5.592678202,33.95301564,1.49822859,7.725908114,46.91670426,2.929818578,3.879729095,9.882315837,99.07659036,97.48018724,9.871519429,3.30663176,33.47751234,9.28,2.133034691,5.175797814,274206
"357",6402,5.780134121,32.21344032,6.530671436,9.433460627,47.18114634,3.607260838,3.548484556,9.298777373,98.4966404,94.64156233,7.205007976,13.09276357,22.42712815,8.72,0.373499656,4.750210701,146998
"358",6403,4.323641712,28.98301622,0.4064846,9.958872697,47.50152138,3.113919818,3.977989178,9.975590999,98.65019446,97.39190117,9.528977989,4.54475321,57.30315558,7.57,2.146856261,5.698497669,752091
"359",6404,4.710522327,27.18326888,1.850218297,6.594682716,45.82570114,1.770377219,3.840436817,9.840436358,97.78353451,99.10671416,17.25158279,6.301014996,46.31910403,9.29,4.417985916,4.513079785,347468
"360",6405,4.638888179,25.29997613,2.150862232,7.399720765,46.18536194,2.728782473,4.135353383,10.70662737,98.94720954,96.58314781,24.42360666,6.109203426,48.31515792,5.41,2.635662912,6.784084144,220601
"361",6409,5.871431395,30.64460323,0.343408266,10.18534304,47.81253578,3.560751587,3.828977812,9.898609539,99.13782606,98.03210015,8.451253075,4.612874157,14.6983609,7.63,1.027585881,4.411997638,157711
"362",6411,7.468160567,33.62797348,6.136633328,12.61230717,48.02888512,4.774887628,4.601118834,8.584481615,99.30496694,77.55551788,4.221054416,17.95219529,0,11.29,0.554509891,7.120298593,26305
"363",6471,3.223058061,21.01979256,0,13.83190177,48.35336548,2.763094552,3.781732554,8.854813634,94.76401664,93.93671695,22.92324497,0.790888959,80.42534904,2.82,1.405508072,11.15774863,636012
"364",6472,3.122251132,21.01315247,0,11.17098514,48.26084572,2.14673317,3.954778608,9.878095883,97.63143999,94.01778306,27.57175454,2.036188429,81.75067889,4.77,1.64469311,5.64069008,907249
"365",6474,4.377392771,14.01043702,0.093905316,8.059824557,47.66535818,1.010833304,3.885893589,9.166460374,93.64879412,97.16680791,26.37823229,0.925310918,90.64840475,5.16,2.138543357,12.58871822,170611
"366",6501,8.609817028,26.75965255,5.337617246,8.95994196,46.27955745,3.196181937,4.299839353,10.74915034,98.56454371,91.37171581,8.851116754,7.436389076,58.44949992,8.06,3.934805943,6.677626807,83788
"367",6502,7.277476524,25.9024733,1.146846961,10.38796916,46.72115962,3.503753492,4.263269304,10.34896733,96.06343991,80.86376848,8.072159737,7.342348035,39.79211424,9.93,2.375701641,3.02420603,135770
"368",6503,8.042774982,32.99444555,0.886031967,8.043780403,45.33398224,2.660502089,4.283703961,9.73759987,99.65253648,97.82835302,9.972202919,12.16122307,16.40027797,6.63,7.189542484,4.53914251,25084
"369",6504,10.59962955,31.91422487,5.014710111,10.24398876,46.78866483,2.608050416,4.233171854,10.00475521,96.82350079,94.56278895,15.28524344,13.66381313,28.9932975,6.22,4.38891727,7.539030403,193390
"370",6571,4.868069622,20.06253084,0.253063399,11.83404369,47.66406188,2.495016346,4.175879062,11.03261303,97.59922749,87.35182472,25.7941529,2.434070325,43.68173948,6.32,3.496178267,5.104806573,189223
"371",7101,2.290309542,44.01515225,0,9.00914481,47.59605671,5.31721444,3.978963588,10.43995824,99.28817874,93.4026731,0.44384149,30.26831474,5.394767695,8.02,1.330433507,5.255316148,240505
"372",7102,1.596396944,29.21023081,0.573683477,15.13023151,48.65422382,8.147215351,3.576407133,7.331984109,97.00612286,93.48467139,5.021606957,6.759814277,20.30410586,7.9,0.845591603,6.582735385,335321
"373",7103,3.75909425,37.88340354,6.48435461,14.02140185,49.43913267,7.191983009,3.782240524,7.153646213,95.98062814,75.66917032,0.959893281,21.96734623,28.89249775,11.8,0.348759365,5.081773888,130493
"374",7104,3.160407654,30.94802526,2.453610061,10.67188462,48.94560004,7.123278587,3.978453962,8.794403059,98.97986105,96.49547093,2.057866503,10.48280714,21.58561252,9.77,0.981578474,3.173412758,90678
"375",7105,2.28481428,33.45073632,0,13.37072522,48.29858412,7.245922057,3.531504654,8.050166304,98.65491493,94.81571141,1.082546285,8.709809404,7.238569334,9.78,0.636730901,7.411406395,208013
"376",7106,2.140813323,24.53640555,0.445782661,12.75955109,49.07832605,5.742410993,3.912818207,8.666583385,98.36350839,94.98885543,4.547765221,10.679232,19.24881711,7.46,0.640291613,9.084754505,200985
"377",7107,3.684638309,36.34130195,1.429094907,11.11343768,48.86344739,4.373520947,4.092289169,10.29229293,96.07391509,77.12924672,1.141182013,40.98832644,1.371512328,8.89,1.566078478,4.788546508,78437
"378",7108,2.503061474,31.68195616,3.061337467,15.54472985,50.65047307,8.527413877,3.651018601,7.137008734,96.00863596,89.42648361,0.813773251,9.52170062,6.039636847,10.33,0.212805021,2.848973405,65976
"379",7109,2.607681245,35.01903488,0,11.72181521,50.02893414,5.93782777,3.840005555,10.08987667,98.18061873,77.61536058,2.746432416,11.37807715,8.013610639,14.08,0.409027739,6.25999395,105714
"380",7110,3.900419269,42.40619634,0.293395197,6.263646288,47.6565922,2.836180464,4.361626638,10.0791565,94.20032751,79.10753275,0.846069869,61.15584061,12.89574236,14.16,1.507976072,6.593815046,64171
"381",7111,3.285006138,44.09220509,0.217068434,8.060093682,47.94876528,4.772724045,4.022677939,8.616747845,99.8114932,86.1190449,2.222095282,33.18862104,18.84496744,6.2,1.743242314,7.04238217,70610
"382",7171,2.221692745,17.72115489,0,18.11852444,49.72643044,4.172723306,3.725340727,7.95019984,93.58615534,77.47027328,21.59707253,2.626729713,27.85967596,5.46,0.167540328,9.561061947,430133
"383",7172,2.428601914,22.81324449,0,15.83037608,49.1223261,3.757881105,4.194643247,9.195016589,96.46319462,91.60008723,10.65799647,4.882932535,42.64586348,6.62,1.864074917,9.866543845,212409
"384",7173,2.551654295,22.74608177,0,15.74641349,49.61653174,7.10771972,3.929677689,7.250067785,95.03786293,76.44507021,8.059667415,1.990182275,19.1445641,6.47,2.155673826,8.523536352,103711
"385",7174,2.095300667,30.71773656,0,14.7436979,49.28548256,3.99594485,4.160901697,8.651257097,98.60290892,98.99098977,7.336415483,19.96085445,37.66071609,5.9,2.427193557,5.570054569,123872
"386",7201,7.344037905,38.95440766,12.6963434,13.05246423,49.54469844,4.970589748,3.708298887,8.792207569,99.51351351,95.3481717,2.705882353,32.55007949,27.54848967,15.92,0.764506292,1.860408135,116811
"387",7202,6.465066529,38.50125518,2.176535375,14.94834006,49.1027486,4.648844312,3.819289873,8.335072725,99.70944564,98.28919075,6.906172969,22.73561651,25.22892956,9.2,1.510603986,3.239337898,365616
"388",7203,5.653171083,30.68374365,2.691348748,11.30503091,48.90699149,4.191293622,3.98722634,9.616076476,98.70555688,98.26155265,3.968714779,11.45872468,5.047986612,14.55,1.769957401,2.528345119,117330
"389",7204,3.796491635,33.02183883,1.25045914,11.25093824,48.20997694,5.044182169,3.898350288,8.150657714,100,97.32341058,4.2704058,15.52294105,27.37435521,17.16,2.349769577,1.579835633,245993
"390",7205,6.382185504,42.20393791,8.424989001,10.66459525,49.15871882,3.789602953,4.119858117,10.4888174,99.32220634,95.58815442,0.452320722,42.95809503,10.65772107,18.17,0.015051083,2.863060916,299174
"391",7206,7.214578808,38.26495087,6.593159705,12.84240361,48.98899134,4.285391815,3.981196965,10.07709538,99.32599416,89.88645594,4.370668648,37.65273145,40.63218291,13.3,1.146150905,3.885823939,230996
"392",7207,6.813760138,34.56644747,6.342671235,7.454006276,48.94402151,3.407695589,4.455071546,11.31008543,98.14873463,80.09673797,3.201566234,26.1739556,9.296634325,16.65,2.12273215,2.941134253,155593
"393",7208,8.03598066,45.86266261,8.04853583,9.065711671,48.71291532,4.243059526,4.155198508,10.56519069,100,88.69579755,1.157961425,45.17105448,5.947310995,17.55,2.040090775,2.931915006,474339
"394",7209,5.581429953,41.73521771,9.372844411,12.14027536,48.96419216,4.365949978,4.150153133,10.63996702,100,94.43478741,2.309411473,42.02742599,26.39682146,18.15,1.074200633,1.923076923,150820
"395",7210,9.005277168,35.36458708,5.622809542,11.47757479,48.51219941,4.303328748,3.950544334,8.229082291,99.39386757,77.82706601,1.842100808,38.2557608,4.402079136,12.66,0.789889415,5.573285391,234588
"396",7211,7.170825694,38.08378665,1.518959677,14.35908644,49.58993606,4.22852377,3.930717954,10.53933834,100,94.66724948,3.518741121,33.07835209,40.00109278,16.17,3.013548348,2.681428389,72298
"397",7212,5.190526905,34.73799752,6.07165707,9.15547025,47.5861167,4.970817598,3.913435701,9.429921363,99.22264875,81.99296225,0.60140755,20.47984645,7.197696737,15.73,2.320936088,1.658808335,122985
"398",7271,3.551498885,18.29937292,0.163866834,19.12167377,49.71389001,2.777843854,3.99994714,7.830030844,97.04828257,91.38589054,26.14786074,4.292253856,16.31267906,6.74,1.753840378,4.35962354,379782
"399",7301,14.54906292,42.06701655,2.021705594,19.47278681,51.8373871,7.516926278,3.589650599,9.203522475,99.77265961,98.92013316,2.446615605,38.2013045,16.17905762,13.28,1.014356671,2.031954951,133003
"400",7302,10.88165168,39.8836016,0.509474353,21.04830191,52.75131115,6.620203183,3.880352986,8.961847104,99.79060137,98.69873706,1.003056846,10.56995691,12.85184112,7.97,0.673012519,3.15138967,415713
"401",7303,16.98255043,39.25693581,0.812477636,16.67052558,51.75848486,4.897210381,3.900945084,8.841525927,99.15805426,96.16072744,2.134332442,17.76715991,39.12311352,9.66,0.58125733,3.724387651,185581
"402",7304,18.34513494,39.9831632,0,17.71781497,51.71454097,5.990943728,4.155734956,9.325121274,99.80569274,91.17752513,0.550537236,29.95570257,14.69448653,15.4,0.62078016,3.649171124,359787
"403",7305,16.61930315,35.91957478,0.144022359,14.35803103,51.90786659,6.180330955,4.166452772,9.434091415,98.88347023,95.81051791,1.303331052,17.08162218,23.35728953,9.24,0.966024118,3.669920901,292983
"404",7306,12.74774011,31.39615059,0.402480335,14.99971292,50.80443817,5.053477084,4.277384165,9.746950303,99.85244302,98.44634552,2.116323133,8.953895619,7.290004019,8.42,1.789503597,4.920244265,748200
"405",7307,13.28893744,38.05412128,1.956614207,15.60328938,51.59539795,7.013938194,4.268555934,9.533359076,98.61938182,81.4635616,1.743938749,11.4401673,19.56791436,9.24,0.66353386,4.245267544,241208
"406",7308,14.22260032,30.81314361,0.488970588,16.84436275,51.08490511,4.974411523,4.233676471,10.17315641,99.10661765,84.56617647,5.307598039,14.52696078,22,11.14,1.058749046,6.164032879,346383
"407",7309,12.62228224,39.88944444,0.592045602,20.05311569,51.52810287,5.080706447,4.261821479,9.513937441,98.58401347,88.1966576,2.068920845,22.59748672,16.00336831,16.22,0.983730609,5.772041258,329791
"408",7310,10.8994116,34.43009867,1.985440106,23.91884799,51.93924679,7.242404399,3.938177503,8.999982615,98.49836829,91.24124238,3.808850042,15.16237249,15.9223168,9.71,0.438580916,5.407407407,172767
"409",7311,12.74786085,44.91863253,3.624533275,22.07390731,52.2044863,7.025316793,4.118251702,8.828478326,99.85943334,95.99989018,1.800461234,18.67175489,13.79200527,10.28,0.61844075,3.909012486,751026
"410",7312,9.109706189,39.56234134,3.047086721,24.02269648,52.97086761,9.846367173,3.835518293,7.309372088,99.55115176,92.05623306,1.495596206,7.608401084,11.48373984,8.29,0.010851406,1.932108355,226466
"411",7313,13.62466237,48.25232265,0.880758121,21.14123549,52.09891222,6.727548697,4.006486596,8.216544397,99.52161354,89.29508944,2.985861248,9.221101708,21.92165408,7.38,0.291838458,2.192184198,395583
"412",7314,10.72980066,38.18299894,0.449803809,18.57047154,51.05520799,6.760846604,4.038554612,9.058132922,99.29863418,96.63945969,2.352925092,11.98884377,10.85408036,5.32,1.15662901,1.604713793,296125
"413",7315,13.37242947,37.87808644,0.3358725,21.65389766,51.49236256,6.253145818,4.077942177,9.765964605,99.776085,92.10589862,1.920839462,15.81125283,4.460738041,8.46,0.717079925,3.184624816,372230
"414",7316,11.42467972,25.90870693,0,22.21263934,49.7890836,6.922296032,4.375342289,9.914056494,99.40705923,95.91841135,2.434291382,13.04900925,17.01847819,13.16,0.879943716,1.113603352,203320
"415",7317,10.36995692,29.19977733,6.761877004,20.96739447,50.81585868,5.316231383,4.505151243,10.80038817,99.76683183,89.74186763,2.061764221,29.50464436,7.636257651,14.01,0.847301919,3.174721513,356305
"416",7318,13.92907004,26.65778018,7.67691923,19.44524593,49.40461,6.594490318,4.447131014,10.77238498,98.06297728,99.67299517,3.673995422,11.53172909,6.688210514,12.62,0.558857348,3.665659617,231519
"417",7322,10.11473156,39.6091844,2.141207566,14.29296098,49.81159948,5.215342765,4.102521659,10.29434733,99.61954853,96.24354234,2.414865641,19.75277329,7.264620683,14.33,0.873595853,2.545452076,308001
"418",7325,9.118712744,32.16498145,5.114230903,9.307057319,48.59974646,3.429826675,4.16144925,10.36212069,99.65701663,94.60963841,5.519707011,18.05022672,16.42250901,7.66,2.177456513,2.637247815,287874
"419",7326,14.90928111,25.22186105,0.650224215,20.22625357,49.71846551,7.106772615,4.648104362,11.12850603,99.87770077,92.33387689,3.636363636,6.163880962,20.15083571,14.41,0.589784081,3.968323715,228414
"420",7371,3.878471539,21.63184683,0.114664728,19.9916085,50.50816987,3.378455323,4.264869774,9.2453696,97.39058715,98.89042478,23.77755618,2.551936799,64.55940294,4.59,1.444015761,9.766979702,1489011
"421",7372,5.930918546,21.31406806,0.328710516,22.07995492,50.87221611,4.653230587,4.436277119,10.16809213,98.55680431,95.97094825,12.36577654,8.249068654,48.24218139,5.7,1.153038456,6.269368989,142097
"422",7373,4.638388578,14.43990123,0,27.16558189,51.35808225,3.974458842,4.419696932,9.839486448,99.13301334,92.76254618,18.55351444,5.631643756,83.18045887,8.78,2.327951494,9.52236162,176907
"423",7401,10.22946362,29.93109806,2.866694143,27.13284792,59.3838182,4.167461664,4.560195998,9.891445155,99.73897513,96.86770161,1.886706049,24.58213125,17.9145487,13.46,1.081285729,2.678720511,270592
"424",7402,10.99488743,28.8030309,0.378930662,26.37436762,51.53842622,4.399963272,4.321396687,12.08842163,99.74208908,98.74218827,1.160599147,28.70945343,17.29788711,14.85,1.54985279,5.87737087,298329
"425",7403,7.735200071,25.03318915,1.519186963,11.05659716,48.78615383,3.370925357,4.254108989,11.50538343,100,99.04678465,3.534256177,16.74259681,6.369370948,15.65,2.407156415,1.212552875,244324
"426",7404,7.893679583,29.97685758,3.352157217,9.333634515,48.72365073,3.557539149,4.367833747,11.18046793,99.46916648,94.89948046,3.855884346,16.92794217,10.93742941,13.78,1.873986169,2.283124546,194280
"427",7405,11.35749073,33.74469788,1.650312221,9.862676723,49.07705211,3.634334322,4.093125726,10.36607514,99.60803395,91.77006461,0.293298732,16.13413348,0,11.14,1.343907138,1.676910236,304214
"428",7406,10.06844578,41.32306556,4.235998744,13.04368827,49.54286502,4.248024442,4.205279301,11.14524947,99.85026686,97.73951264,2.591349289,30.6155964,16.36196778,12.36,3.170463823,0.460681853,175497
"429",7407,7.622327484,34.11935842,1.237992713,23.66263663,52.28161124,6.580405109,3.961493872,11.07778173,99.86336535,98.46803577,1.565087777,11.92861875,16.18913548,16.19,0.051871314,3.055145131,95386
"430",7408,9.840579822,39.11712515,13.47795783,7.902073532,48.41887635,3.219830995,4.185920892,10.30748311,98.56246733,88.00023233,3.929255968,26.2937794,44.63901957,16.24,1.458235432,2.206054611,144681
"431",7409,9.092224493,29.21978785,15.17496166,15.26557926,49.64547026,4.075073086,4.315697755,10.69888392,99.01017705,96.32650216,2.509410289,27.35257215,13.78084483,15.58,1.600208601,1.379922806,62088
"432",7410,7.574249056,26.40871525,2.032548239,8.864931676,47.59811617,2.450632075,4.155393806,12.03338015,99.34079517,88.21671359,1.702945822,24.18457735,0,13.93,2.027532183,4.663864037,60884
"433",7411,7.909101444,31.62743223,1.6567071,8.212183375,48.94885455,4.259320481,4.114185694,11.13742663,100,99.62986086,2.655636818,13.57251159,29.6512665,15.64,1.645051886,0.775433943,185394
"434",7412,6.076511557,21.5642768,11.0190664,18.23800131,50.05155577,3.981925153,4.33583169,9.865348456,99.80276134,100,2.721893491,38.68507561,0,18.1,2.537947078,6.432748538,33212
"435",7471,3.73515804,10.76708291,0.235127102,19.44456768,49.51068873,2.032000957,4.079943215,9.223245547,99.05283705,95.55920323,24.34896411,5.028614525,19.28707688,5.01,3.576707667,6.679313513,370728
"436",7472,7.726979144,20.43279357,0.090851527,19.94879278,50.51312347,3.738161663,4.45054098,10.9293133,99.82105002,100,12.51548606,11.05910855,54.39253366,8.39,2.58332739,6.703700489,162780
"437",7501,6.227749463,51.33455605,7.522746695,11.10189514,49.23970211,3.804987249,3.952169105,7.286903543,98.58492937,89.04891168,0.273965717,57.82184688,19.71547781,21.85,2.776893896,4.573719926,158333
"438",7502,5.864197531,46.69023755,4.149688692,12.05789354,50.08172815,4.306752989,4.068324804,9.310599019,99.56645044,90.00771479,0.856233226,41.83264335,12.23500777,20.55,0.468230104,3.614773082,374923
"439",7503,6.337028599,45.57695833,1.575373715,10.09366362,49.4764757,3.272435123,4.108773248,10.26408094,99.2351252,94.32650761,3.137328574,38.25715896,43.10673358,21.27,2.327756033,2.751076756,153991
"440",7504,4.764489816,39.3728223,1.637813759,12.69972525,49.85158848,4.407662503,4.178799114,9.458760748,99.91197418,93.92355091,1.429752727,42.24705914,14.46290912,17.81,1.297609863,4.924990657,157186
"441",7505,4.589379148,48.19307944,3.840425532,6.914893617,49.26534523,4.431884727,3.996666667,10.29492662,96.10638298,86.63120567,1.939716312,52.40070922,14.91843972,19.23,1.010376493,5.403406289,112975
"442",7571,3.845694432,27.60779834,0,20.24339512,50.85644528,3.847327662,3.826156765,8.178670888,95.54991972,89.18041162,12.64413954,11.82491607,51.82637571,5.7,2.041608446,5.484848172,210782
"443",7601,8.90097233,33.98324317,6.168067227,16.85434174,51.13519674,4.415544331,4.719131653,11.36146445,97.21288515,96.55182073,2.663865546,34.77591036,20.42296919,13.94,1.580167971,2.116836232,169072
"444",7602,13.11119693,40.9137764,0.539117719,17.08700951,50.96014967,5.057506972,4.205108457,8.755758232,99.83914209,97.07433585,2.633195223,28.77406776,14.19254204,16.05,0.777366049,3.674467409,432692
"445",7603,10.39804172,32.55878024,5.673562059,15.28254289,49.49275409,4.360972429,3.946342079,9.903920528,99.42482341,95.43390515,2.84308779,37.63118063,13.55701312,13.51,1.494442685,1.332858161,156973
"446",7604,12.54048447,39.76506584,5.249293549,11.37187285,49.03798006,2.621824037,4.431773552,11.79640697,99.18259176,92.83490589,3.309545476,36.76261634,18.9776011,6.88,3.027781845,1.134608297,279393
"447",7605,10.72536824,40.42536092,7.507313159,9.138212224,48.09489007,1.835069127,4.250433612,10.10780194,97.08509151,93.48675865,1.905304305,30.43050558,0,4.84,3.222278492,3.640731099,165230
"448",7606,11.79362271,38.27659203,9.832720077,10.25323892,48.35241123,3.098744882,3.91951393,11.2558279,99.64132216,86.01774837,2.421075415,25.70112241,1.46563186,6.95,2.819836657,2.818271666,127601
"449",8101,6.302604811,23.61527338,15.96551413,11.49679516,49.81766377,4.169989338,5.037780988,10.152589,98.95729891,97.18786675,6.409677711,21.04811772,23.80608468,27.47,0.246914692,3.211524071,111825
"450",8102,4.613547921,23.93651248,16.51357626,20.52084385,50.94366254,5.513771827,5.005955385,12.17385168,99.17230241,96.2955486,1.135560715,26.06742707,24.51297063,23.87,0.256154742,3.880709347,99284
